Delivery,Name of sold-to party,Shipment Number,Sold-to party,Name of the ship-to party,Location of the ship-to party,Ship-to party,Material,UPC,GTIN,Description,Batch,Delivery quantity,Actual delivery qty,Net weight,Plant,Act. Gds Mvmnt Date,Deliv. date(From/to),Created on,Overall pick.status
808125958,CARTHAGE AG SERVICE LLC,833091419,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H38XCJ3JX,100,2,"4,800.000",8H3S,10/01/2023,11/01/2023,13/12/2022,C
808128829,DARIN AND WENDY KELLER,833092189,9201977,DARIN AND WENDY KELLER,WILBER,9201977,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H38XAA4JX,100,2,"4,900.000",8H38,09/01/2023,09/01/2023,14/12/2022,C
808130673,EMC SEED SERVICE INC,833095384,4198061,EMC SEED SERVICE INC,DILLER,4198061,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H38XAA4JX,50,1,"2,450.000",8H38,10/01/2023,10/01/2023,15/12/2022,C
808152997,LARRY LANTER,833145494,9201999,LARRY LANTER,EVEREST,9201999,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H21XKT3JX,100,2,"5,200.000",8H3S,25/01/2023,25/01/2023,03/01/2023,C
808167492,HOBBS SEED,833117063,9238662,HOBBS SEED,BUFFALO,9238662,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H38XAA4JX,150,3,"7,350.000",8H3S,18/01/2023,18/01/2023,09/01/2023,C
808173783,HOWARD SEED,833128689,9205392,HOWARD SEED,HIAWATHA,9205392,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H38XAA4JX,100,2,"4,900.000",8H3S,23/01/2023,23/01/2023,11/01/2023,C
808187146,KOELZER FARMS,833145497,9200986,KOELZER FARMS,ONAGA,9200986,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H38XXE4JX,200,4,"9,500.000",8H3S,30/01/2023,30/01/2023,17/01/2023,C
808187149,KOELZER FARMS,833149555,9200986,KOELZER FARMS,ONAGA,9200986,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H22XH47JX,200,4,"9,100.000",8H3S,08/02/2023,08/02/2023,17/01/2023,C
808193094,HOBBS SEED,833183583,9238662,HOBBS SEED,BUFFALO,9238662,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H38XNN9JX,100,2,"4,850.000",8H3S,13/02/2023,13/02/2023,19/01/2023,C
808210514,KOELZER FARMS,833194259,9200986,KOELZER FARMS,ONAGA,9200986,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H22XH47JX,100,2,"4,550.000",8H3S,14/02/2023,15/02/2023,25/01/2023,C
808235947,BREWER FERTILIZER AND FARMS,833213856,9254262,BREWER FERTILIZER AND FARMS,FALLS CITY,9254262,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H38XRW4JX,100,2,"4,900.000",8H38,23/02/2023,17/02/2023,02/02/2023,C
808244731,STATELINE AG ENTERPRISES,833204509,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H38XYJ9JX,500,10,"24,250.000",8H38,13/02/2023,14/02/2023,06/02/2023,C
808247674,EMC SEED SERVICE INC,833221082,4198061,EMC SEED SERVICE INC,DILLER,4198061,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H38X4C9JX,250,5,"13,000.000",8H38,21/02/2023,21/02/2023,07/02/2023,C
808288540,EMC SEED SERVICE INC,833267328,4198061,EMC SEED SERVICE INC,DILLER,4198061,13030404,190794140188,00190794140188,C.DK.DKC65-95RIB.SB9.AF2.50USP.F7.US,H22X7D3JX,100,2,"4,350.000",8H38,03/03/2023,03/03/2023,21/02/2023,C
808409996,ARNOLD FEED AND SEED,833351190,9419765,ARNOLD FEED AND SEED,CAMPBELLSVILLE,9419765,13055147,190794168557,00190794168557,C.DK.DKC65-95RIB.SB9.AF2.80M.E8.US,H21XMA3JX,19,19,988.000,8H52,04/04/2023,06/04/2023,30/03/2023,C
808007601,STATELINE AG ENTERPRISES,832951401,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,,0,0,0.000,8H38,02/11/2022,03/11/2022,18/10/2022,C
808007601,STATELINE AG ENTERPRISES,832951401,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38R497JT,9,9,486.000,8H38,02/11/2022,03/11/2022,02/11/2022,C
808007601,STATELINE AG ENTERPRISES,832951401,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38R4P7JT,57,57,"3,192.000",8H38,02/11/2022,03/11/2022,02/11/2022,C
808039121,EMC SEED SERVICE INC,832978315,4198061,EMC SEED SERVICE INC,DILLER,4198061,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XV77JX,66,66,"3,300.000",8H38,16/11/2022,16/11/2022,03/11/2022,C
808043845,WALNUT CREST ACRES SEED,832984369,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H21XW17JX,198,198,"10,098.000",8H4B,28/11/2022,28/11/2022,07/11/2022,C
808066246,STATELINE AG ENTERPRISES,833025634,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38X497JX,66,66,"3,201.000",8H38,07/12/2022,09/12/2022,16/11/2022,C
808069138,HOWARD SEED,832998448,9205392,HOWARD SEED,HIAWATHA,9205392,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,,0,0,0.000,8H3S,05/12/2022,05/12/2022,17/11/2022,C
808069138,HOWARD SEED,832998448,9205392,HOWARD SEED,HIAWATHA,9205392,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H21XRH3JX,66,66,"3,498.000",8H3S,05/12/2022,05/12/2022,01/12/2022,C
808069138,HOWARD SEED,832998448,9205392,HOWARD SEED,HIAWATHA,9205392,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H21XMN9JX,66,66,"3,762.000",8H3S,05/12/2022,05/12/2022,01/12/2022,C
808074500,HOWARD SEED,833006227,9205392,HOWARD SEED,HIAWATHA,9205392,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H21X943JX,462,462,"23,331.000",8H3S,06/12/2022,07/12/2022,21/11/2022,C
808096643,EMC SEED SERVICE INC,833056748,4198061,EMC SEED SERVICE INC,DILLER,4198061,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XJA9JX,132,132,"6,534.000",8H38,21/12/2022,22/12/2022,01/12/2022,C
808109957,HOWARD SEED,833039831,9205392,HOWARD SEED,HIAWATHA,9205392,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XV77JX,66,66,"3,300.000",8H3S,05/01/2023,05/01/2023,07/12/2022,C
808124986,STATELINE AG ENTERPRISES,833152498,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XWH4JX,66,66,"3,135.000",8H38,25/01/2023,26/01/2023,13/12/2022,C
808125409,BREWER FERTILIZER AND FARMS,833099250,9254262,BREWER FERTILIZER AND FARMS,FALLS CITY,9254262,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38X473JX,66,66,"3,135.000",8H38,11/01/2023,12/01/2023,13/12/2022,C
808134794,SPILKER AG SERVICES LLC DEWITT,833158049,4561220,SPILKER AG SERVICES LLC DEWITT,DE WITT,4561220,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XWH4JX,66,66,"3,135.000",8H38,27/01/2023,27/01/2023,16/12/2022,C
808142794,STATELINE AG ENTERPRISES,833099202,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38X473JX,66,66,"3,135.000",8H38,11/01/2023,12/01/2023,21/12/2022,C
808147762,ROBERT HAY SEED SALES,833158381,9200942,ROBERT HAY SEED SALES,HAYSVILLE,9200942,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38X473JX,66,66,"3,135.000",8H4A,03/02/2023,03/02/2023,27/12/2022,C
808152997,LARRY LANTER,833145494,9201999,LARRY LANTER,EVEREST,9201999,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XV77JX,66,66,"3,300.000",8H3S,25/01/2023,25/01/2023,03/01/2023,C
808167492,HOBBS SEED,833117063,9238662,HOBBS SEED,BUFFALO,9238662,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,,0,0,0.000,8H3S,18/01/2023,18/01/2023,09/01/2023,C
808167492,HOBBS SEED,833117063,9238662,HOBBS SEED,BUFFALO,9238662,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XWH4JX,198,198,"9,405.000",8H3S,18/01/2023,18/01/2023,18/01/2023,C
808167492,HOBBS SEED,833117063,9238662,HOBBS SEED,BUFFALO,9238662,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XV77JX,132,132,"6,600.000",8H3S,18/01/2023,18/01/2023,18/01/2023,C
808184654,WHALEY SEEDS,833152277,9201114,WHALEY SEEDS WHS,BROOK,9227255,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H52RDR3JX,9,9,464.400,8H52,31/01/2023,01/02/2023,16/01/2023,C
808187146,KOELZER FARMS,833145497,9200986,KOELZER FARMS,ONAGA,9200986,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XV77JX,66,66,"3,300.000",8H3S,30/01/2023,30/01/2023,17/01/2023,C
808187892,STATELINE AG ENTERPRISES,833161058,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XWH4JX,66,66,"3,135.000",8H38,27/01/2023,30/01/2023,17/01/2023,C
808214975,ANDERSON FAMILY FARMS,833194261,9200816,ANDERSON FAMILY FARMS,ARCHIE,9200816,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XV77JX,50,50,"2,500.000",8H3S,14/02/2023,15/02/2023,26/01/2023,C
808243121,CARTHAGE AG SERVICE LLC,833207259,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XV77JX,48,48,"2,400.000",8H3S,22/02/2023,22/02/2023,06/02/2023,C
808244755,STATELINE AG ENTERPRISES,833217813,9128452,STATELINE AG ENTERPRISES,DAWSON,9128452,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38X473JX,30,30,"1,425.000",8H38,17/02/2023,20/02/2023,06/02/2023,C
808244866,SPILKER AG SERVICES LLC DEWITT,833213908,4561220,SPILKER AG SERVICES LLC DEWITT,DE WITT,4561220,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XWH4JX,108,108,"5,130.000",8H38,17/02/2023,17/02/2023,06/02/2023,C
808247674,EMC SEED SERVICE INC,833221082,4198061,EMC SEED SERVICE INC,DILLER,4198061,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XD19JX,27,27,"1,255.500",8H38,21/02/2023,21/02/2023,07/02/2023,C
808248163,WALNUT CREST ACRES SEED,833207403,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H22X494JX,50,50,"2,175.000",8H4B,14/02/2023,14/02/2023,07/02/2023,C
808258262,KOELZER FARMS,833222292,9200986,KOELZER FARMS,ONAGA,9200986,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,,0,0,0.000,8H3S,24/02/2023,24/02/2023,10/02/2023,C
808258262,KOELZER FARMS,833222292,9200986,KOELZER FARMS,ONAGA,9200986,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XV77JX,111,111,"5,550.000",8H3S,24/02/2023,24/02/2023,23/02/2023,C
808258262,KOELZER FARMS,833222292,9200986,KOELZER FARMS,ONAGA,9200986,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H21X943JX,133,133,"6,716.500",8H3S,24/02/2023,24/02/2023,23/02/2023,C
808263393,WIENS FARMS,833253125,4198219,WIENS FARMS,BEATRICE,4198219,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,,0,0,0.000,8H38,28/02/2023,28/02/2023,13/02/2023,C
808263393,WIENS FARMS,833253125,4198219,WIENS FARMS,BEATRICE,4198219,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38RLP7JT,11,11,533.500,8H38,28/02/2023,28/02/2023,27/02/2023,C
808263393,WIENS FARMS,833253125,4198219,WIENS FARMS,BEATRICE,4198219,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38X473JX,7,7,332.500,8H38,28/02/2023,28/02/2023,27/02/2023,C
808263393,WIENS FARMS,833253125,4198219,WIENS FARMS,BEATRICE,4198219,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XR47JX,1,1,51.500,8H38,28/02/2023,28/02/2023,27/02/2023,C
808263393,WIENS FARMS,833253125,4198219,WIENS FARMS,BEATRICE,4198219,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XVH3JX,10,10,475.000,8H38,28/02/2023,28/02/2023,27/02/2023,C
808267566,JOHN BLAKEMAN SEED,833282682,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,,0,0,0.000,8H4A,14/03/2023,14/03/2023,14/02/2023,C
808267566,JOHN BLAKEMAN SEED,833282682,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H22X494JX,14,14,609.000,8H4A,14/03/2023,14/03/2023,13/03/2023,C
808267566,JOHN BLAKEMAN SEED,833282682,4161544,JOHN BLAKEMAN TREATING,MERNA,9240390,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H22XJM9JX,1,1,45.000,8H4A,14/03/2023,14/03/2023,13/03/2023,C
808296582,HOBBS SEED,833273036,9238662,HOBBS SEED,BUFFALO,9238662,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,,0,0,0.000,8H3S,08/03/2023,08/03/2023,24/02/2023,C
808296582,HOBBS SEED,833273036,9238662,HOBBS SEED,BUFFALO,9238662,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H22MTP7JX,9,9,495.000,8H3S,08/03/2023,08/03/2023,08/03/2023,C
808296582,HOBBS SEED,833273036,9238662,HOBBS SEED,BUFFALO,9238662,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H21REA9JX,41,41,"2,070.500",8H3S,08/03/2023,08/03/2023,08/03/2023,C
808312757,DARIN AND WENDY KELLER,833282088,9201977,DARIN AND WENDY KELLER,WILBER,9201977,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,,0,0,0.000,8H38,10/03/2023,10/03/2023,01/03/2023,C
808312757,DARIN AND WENDY KELLER,833282088,9201977,DARIN AND WENDY KELLER,WILBER,9201977,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XD19JX,1,1,46.500,8H38,10/03/2023,10/03/2023,08/03/2023,C
808312757,DARIN AND WENDY KELLER,833282088,9201977,DARIN AND WENDY KELLER,WILBER,9201977,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XWH4JX,64,64,"3,040.000",8H38,10/03/2023,10/03/2023,08/03/2023,C
808413179,WIENS FARMS,833357068,4198219,WIENS FARMS,BEATRICE,4198219,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,,0,0,0.000,8H38,06/04/2023,07/04/2023,31/03/2023,C
808413179,WIENS FARMS,833357068,4198219,WIENS FARMS,BEATRICE,4198219,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H21X943JX,4,4,202.000,8H38,06/04/2023,07/04/2023,05/04/2023,C
808413179,WIENS FARMS,833357068,4198219,WIENS FARMS,BEATRICE,4198219,13030399,190794140133,00190794140133,C.DK.DKC65-95RIB.SB9.AF2.80M.F7.US,H38XWH4JX,18,18,855.000,8H38,06/04/2023,07/04/2023,05/04/2023,C
808063020,BREWER FERTILIZER AND FARMS,832994493,9254262,BREWER FERTILIZER AND FARMS,FALLS CITY,9254262,13030405,190794140195,00190794140195,C.DK.DKC65-95RIB.SB9.AR.50USP.F7.US,H38X3L4JX,500,10,"21,750.000",8H38,29/11/2022,29/11/2022,15/11/2022,C
808063025,BREWER FERTILIZER AND FARMS,833021820,9254262,BREWER FERTILIZER AND FARMS,FALLS CITY,9254262,13030405,190794140195,00190794140195,C.DK.DKC65-95RIB.SB9.AR.50USP.F7.US,H38XY13JX,50,1,"2,200.000",8H38,06/12/2022,07/12/2022,15/11/2022,C
808066054,BREWER FERTILIZER AND FARMS,832999025,9254262,BREWER FERTILIZER AND FARMS,FALLS CITY,9254262,13030405,190794140195,00190794140195,C.DK.DKC65-95RIB.SB9.AR.50USP.F7.US,H38XY13JX,150,3,"6,600.000",8H38,01/12/2022,01/12/2022,16/11/2022,C
808125409,BREWER FERTILIZER AND FARMS,833099250,9254262,BREWER FERTILIZER AND FARMS,FALLS CITY,9254262,13030405,190794140195,00190794140195,C.DK.DKC65-95RIB.SB9.AR.50USP.F7.US,H38XKH4JX,200,4,"8,600.000",8H38,11/01/2023,12/01/2023,13/12/2022,C
808130673,EMC SEED SERVICE INC,833095384,4198061,EMC SEED SERVICE INC,DILLER,4198061,13030405,190794140195,00190794140195,C.DK.DKC65-95RIB.SB9.AR.50USP.F7.US,H38XNF7JX,50,1,"2,225.000",8H38,10/01/2023,10/01/2023,15/12/2022,C
808133502,WIENS FARMS,833121900,4198219,WIENS FARMS,BEATRICE,4198219,13030405,190794140195,00190794140195,C.DK.DKC65-95RIB.SB9.AR.50USP.F7.US,H38XEP9JX,150,3,"6,525.000",8H38,24/01/2023,19/01/2023,16/12/2022,C
808173783,HOWARD SEED,833128689,9205392,HOWARD SEED,HIAWATHA,9205392,13030405,190794140195,00190794140195,C.DK.DKC65-95RIB.SB9.AR.50USP.F7.US,H38XKH4JX,50,1,"2,150.000",8H3S,23/01/2023,23/01/2023,11/01/2023,C
808173962,CARTHAGE AG SERVICE LLC,833172250,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030405,190794140195,00190794140195,C.DK.DKC65-95RIB.SB9.AR.50USP.F7.US,H22XH37JX,100,2,"3,950.000",8H3S,13/02/2023,13/02/2023,11/01/2023,C
808179688,WHALEY SEEDS,833151438,9201114,WHALEY SEEDS WHS,BROOK,9227255,13030405,190794140195,00190794140195,C.DK.DKC65-95RIB.SB9.AR.50USP.F7.US,H18XY93JX,50,1,"2,025.000",8H52,03/02/2023,06/02/2023,12/01/2023,C
808298466,BREWER FERTILIZER AND FARMS,833268868,9254262,BREWER FERTILIZER AND FARMS,FALLS CITY,9254262,13030405,190794140195,00190794140195,C.DK.DKC65-95RIB.SB9.AR.50USP.F7.US,H38RSB7JX,300,6,"13,050.000",8H38,03/03/2023,06/03/2023,24/02/2023,C
808344885,WIENS FARMS,833323816,4198219,WIENS FARMS,BEATRICE,4198219,13030405,190794140195,00190794140195,C.DK.DKC65-95RIB.SB9.AR.50USP.F7.US,H38RSB7JX,50,1,"2,175.000",8H38,22/03/2023,22/03/2023,13/03/2023,C
808413179,WIENS FARMS,833357068,4198219,WIENS FARMS,BEATRICE,4198219,13030405,190794140195,00190794140195,C.DK.DKC65-95RIB.SB9.AR.50USP.F7.US,H21RRP9JX,50,1,"2,150.000",8H38,06/04/2023,07/04/2023,31/03/2023,C
808093433,CARTHAGE AG SERVICE LLC,833029529,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H18XWF7JX,480,480,"19,920.000",8H3S,19/12/2022,19/12/2022,30/11/2022,C
808105368,CARTHAGE AG SERVICE LLC,833035728,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,,0,0,0.000,8H3S,14/12/2022,15/12/2022,05/12/2022,C
808105368,CARTHAGE AG SERVICE LLC,833035728,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H21XRF4JX,180,180,"8,010.000",8H3S,14/12/2022,15/12/2022,14/12/2022,C
808105368,CARTHAGE AG SERVICE LLC,833035728,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H18XWF7JX,120,120,"4,980.000",8H3S,14/12/2022,15/12/2022,14/12/2022,C
808134039,ARNOLD FEED AND SEED,833092257,9419765,ARNOLD FEED AND SEED,CAMPBELLSVILLE,9419765,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H18X4X3JX,60,60,"2,610.000",8H52,18/01/2023,19/01/2023,16/12/2022,C
808167400,CARTHAGE AG SERVICE LLC,833118142,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,,0,0,0.000,8H3S,24/01/2023,24/01/2023,09/01/2023,C
808167400,CARTHAGE AG SERVICE LLC,833118142,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H22XPL9JX,60,60,"2,520.000",8H3S,24/01/2023,24/01/2023,24/01/2023,C
808167400,CARTHAGE AG SERVICE LLC,833118142,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H18XWF7JX,49,49,"2,033.500",8H3S,24/01/2023,24/01/2023,24/01/2023,C
808193094,HOBBS SEED,833183583,9238662,HOBBS SEED,BUFFALO,9238662,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H22XE37JX,120,120,"4,680.000",8H3S,13/02/2023,13/02/2023,19/01/2023,C
808202181,CARTHAGE AG SERVICE LLC,833172246,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,,0,0,0.000,8H3S,06/02/2023,06/02/2023,23/01/2023,C
808202181,CARTHAGE AG SERVICE LLC,833172246,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H22XE37JX,540,540,"21,060.000",8H3S,06/02/2023,06/02/2023,03/02/2023,C
808202181,CARTHAGE AG SERVICE LLC,833172246,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H18XJW3JX,240,240,"9,600.000",8H3S,06/02/2023,06/02/2023,03/02/2023,C
808228712,HOBBS SEED,833213517,9238662,HOBBS SEED,BUFFALO,9238662,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H21XRF4JX,24,24,"1,068.000",8H3S,23/02/2023,23/02/2023,01/02/2023,C
808231150,CARTHAGE AG SERVICE LLC,833194264,9201314,CARTHAGE AG SERVICE LLC,GOLDEN CITY,9201314,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H22XE37JX,28,28,"1,092.000",8H3S,14/02/2023,14/02/2023,01/02/2023,C
808244866,SPILKER AG SERVICES LLC DEWITT,833213908,4561220,SPILKER AG SERVICES LLC DEWITT,DE WITT,4561220,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,,0,0,0.000,8H38,17/02/2023,17/02/2023,06/02/2023,C
808244866,SPILKER AG SERVICES LLC DEWITT,833213908,4561220,SPILKER AG SERVICES LLC DEWITT,DE WITT,4561220,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H38RWY3JT,12,12,534.000,8H38,17/02/2023,17/02/2023,17/02/2023,C
808244866,SPILKER AG SERVICES LLC DEWITT,833213908,4561220,SPILKER AG SERVICES LLC DEWITT,DE WITT,4561220,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H38XP34JX,3,3,132.000,8H38,17/02/2023,17/02/2023,17/02/2023,C
808288166,WALNUT CREST ACRES SEED,833251988,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,,0,0,0.000,8H4B,06/03/2023,06/03/2023,21/02/2023,C
808288166,WALNUT CREST ACRES SEED,833251988,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H21XRF4JX,180,180,"8,010.000",8H4B,06/03/2023,06/03/2023,03/03/2023,C
808288166,WALNUT CREST ACRES SEED,833251988,9234212,WALNUT CREST ACRES SEED,WELLMAN,9234212,13030402,190794140164,00190794140164,C.DK.DKC65-95RIB.SB9.AR.80M.F7.US,H21XJY9JX,71,71,"3,159.500",8H4B,06/03/2023,06/03/2023,03/03/2023,C
